共400条记录,占比400/1000=0.4
0	-3.92015147628752	-3.92015147628752
1	33.7703488303943	33.7703488303943
2	-25.80834048408	-25.80834048408
3	16.6067658418886	16.6067658418886
4	0.726659323593963	0.726659323593963
5	54.3751688070231	54.3751688070231
6	7.89059853750229	7.89059853750229
7	-46.8812673117787	-46.8812673117787
8	-4.74837868051067	-4.74837868051067
9	27.0675991331849	27.0675991331849
10	-42.4681525054571	-42.4681525054571
11	6.75476039462528	6.75476039462528
12	5.60054902722014	5.60054902722014
13	19.4368092108489	19.4368092108489
14	-9.8683510558684	-9.8683510558684
15	11.9751059946557	11.9751059946557
16	-20.3438135351384	-20.3438135351384
17	35.6272373646599	35.6272373646599
18	-20.6696491019432	-20.6696491019432
19	5.21421333337134	5.21421333337134
20	-3.56681209945349	-3.56681209945349
21	-4.16363919083456	-4.16363919083456
22	4.87049790059865	4.87049790059865
23	-23.7678827862299	-23.7678827862299
24	-11.8959113964886	-11.8959113964886
25	-40.6568584957552	-40.6568584957552
26	7.4740434921785	7.4740434921785
27	9.85904825273564	9.85904825273564
28	-15.442695914717	-15.442695914717
29	-21.4790046642857	-21.4790046642857
30	12.6396842938895	12.6396842938895
31	32.3162868475766	32.3162868475766
32	-26.182537936302	-26.182537936302
33	18.4328547800377	18.4328547800377
34	-5.29440746835482	-5.29440746835482
35	9.62131157824007	9.62131157824007
36	-18.1960794652831	-18.1960794652831
37	-19.9028678606188	-19.9028678606188
38	9.46911980681446	9.46911980681446
39	13.0473524966697	13.0473524966697
40	38.5958560510494	38.5958560510494
41	-4.97858824716946	-4.97858824716946
42	25.8880775341555	25.8880775341555
43	14.3211342711031	14.3211342711031
44	-31.236041757855	-31.236041757855
45	20.8503925383455	20.8503925383455
46	12.6876544975247	12.6876544975247
47	-55.1673159275509	-55.1673159275509
48	5.8395688527439	5.8395688527439
49	-12.1377931496484	-12.1377931496484
50	32.832121288042	32.832121288042
51	4.24489950153708	4.24489950153708
52	-10.3384215726312	-10.3384215726312
53	-0.388396766372653	-0.388396766372653
54	-24.728740570459	-24.728740570459
55	-11.2656937083852	-11.2656937083852
56	-36.8401340082813	-36.8401340082813
57	1.21569672328254	1.21569672328254
58	5.65697900239346	5.65697900239346
59	31.2683985449614	31.2683985449614
60	15.2355258040278	15.2355258040278
61	-11.4505070569621	-11.4505070569621
62	-18.612783410362	-18.612783410362
63	-22.7617331006922	-22.7617331006922
64	-22.3966160873659	-22.3966160873659
65	-13.2535622075015	-13.2535622075015
66	-5.33363160021251	-5.33363160021251
67	-9.67221555753559	-9.67221555753559
